cohort,condition_id,trades,sum_edge
D/F,0x959c79d9ff310b46dec3e402f4e71e80a23d8c7a5228c41946900eab085a0d85,2,0.690000
C,0xd8664606498aba2a8ccab56656860cb3f02d74de80e974ab87a9f940e65d4d5e,2,-0.658426
D/F,0x5367cf65fabb6c11c4a326cf1c0d350feaec3d29bc1c318a9139fdf85fafb385,1,0.152103
no grade,0xcf28c08fee8c8ea3407eb1d263f02333b2b844003ca6cbf6fef6b6b5ed889531,1,-0.592693
S/A/B,0xdf12d3ff27b634406947e89e64c0568a61c819462fbe7dd54f9464fa131c8f26,3,-0.420000
D/F,0x8499b76e426d03a8313f41791f00f87de069650ecda8566c6e745c0b0367f394,1,0.170000
D/F,0x7180c163f26020820fcbc6813fa8617fb22e24bd44682d361fee0a1bee25ce34,5,-1.440000
S/A/B,0xc9022e370b79a3e36e2b36bad8300bad7c339af6d6190d1e9163d8cfa2424d96,2,-0.150000
C,0xe1bd581c13be7103749ca1a64d21230ed6693a162fc057d81e3d1e9237fc81f8,46,4.285437
no grade,0xf9b6b82f2d64af8b1af14ee9e89c1de0345c1c603f637f22032ff9e67792a2af,4,-1.180000
S/A/B,0x27a3707dc60f218f718b151f7fa15804bcb6d2d10688a2adbb196ab9736befb9,1,0.404171
C,0x7806f3a191784bfedb4bb3d99db890d05a834e413a50ecbf6893f7926089e45b,4,0.560771
S/A/B,0x948159b15c113d9eb9e8991829084b68d421cee04ced9ec91ef5a1194c609812,1,0.045286
D/F,0xa465e5118544b6d4c309728b8666ad2e35c1423d1f1411de5bcc4c3ae04be7ca,2,-0.250000
D/F,0xe9e06d066c790c229bb32073e80a1f7fd5122627603dd67dd3609b0f87f632dc,1,0.330000
D/F,0x53c08c3119b9fe4ba6d6d19b70c5c53509fe85ae197fdf92208089c1503d84e0,6,-0.384454
D/F,0x7ed355328107855c80354137613455965f0860c3a73ee44f3b0a21f9b90a2f2e,2,0.140096
no grade,0x6302cadf38fc85645b07fc8d718d11413491f0dcf3b675b96d339fa14745a6fc,2,-0.010000
S/A/B,0x9d96267f5f0028505640aa54538227c6cbe8bc7a8b519ada32d3a6d5f2a33d27,7,0.359769
D/F,0xa405f0f03fbb95c20d020274a2d5dac6c4c2ce47b6492a89eb8ad9659bf547a1,1,-0.530000
S/A/B,0x09736de43a09191400c25861f599a6c3e8044e0123822d8e30e74e105d9b5e60,10,0.770000
D/F,0x2a5018162898ad335962b8443e00ba86bc77245ff66fc654d65693310b2347b8,1,-0.510000
S/A/B,0xd6ea1043b0d34c05cef80b7b30869732fb3c9098fa71ba5710742fb904dd6425,3,-0.440000
S/A/B,0xa526fc837cb8824074152805e508daa44017fd4b0729fe3d6f0fc69aa8cedd13,1,-0.710000
no grade,0x8ab3e70fb24d251e886ee6085ed8415d7427789173202636c478056e78152d3c,2,0.874930
S/A/B,0xf7b5491e70b477d451afe7d9c1fde4bf1a927e69ff289d294b96df164f6c10f0,2,-0.243635
D/F,0x4b6636f96ef554860fade46fa7de011fb4160c4c5f768e41b92a13f3a5f345fb,3,-0.470000
S/A/B,0x0a2d30945bcc65d1c844f006380d314069b410c353ef737d34d041216f631d2a,1,0.750000
no grade,0x55937e321733f53af84a7c74884fc86801b97def5b14be888250e7d5057f4be8,1,-0.439760
S/A/B,0x5d4c5252dfbf6202ec5e71f521052c4a23aa8d07bfe5c09a5ef7126907e185df,1,0.390000
S/A/B,0x690dd8916fd719f0fe829ef4ab630c011cb2d107e42f7cacd9bc57fcb4098a90,10,3.210000
D/F,0xf0164e968314bae58a0440248e2abd20ee9e4704df2b24c98c50072006b26315,35,7.027066
no grade,0x7b02186cfb0200f6db3c8cf645334a94e13e4efe0015f3616e632647f088b93c,2,-0.699627
S/A/B,0x5da6b77947cb11c404428e1ffb9ee50405aaff1ea637d1f69896e101784bcddf,6,3.060000
C,0x5aa8b920ad8d9ed0fa68a9ce8bc58b584cbc371503cde697c5866d153fd5a36c,1,0.540000
S/A/B,0x51c3558bf7c9a716b72af5070b574ad1de5c266eabec34af69d2cbf3283403fe,1,0.205000
D/F,0xf0fb70d4b94fe53b595cf6fb707e1d67792d6a2b72eb28419313e01ccd5458a6,1,-0.483610
S/A/B,0x444d20119006158d57ec6196284534f961e8cccce1e5600aa6c11290a4548452,1,-0.450000
C,0xd5d6953da88e5c245a7e114f8f9af0fe2e6b342c9ce51e109c289e5886013c2b,1,0.450000
no grade,0x787c566f29ed62ea0c68a93cf38ce1291a10038d0aa37757c3a5fe99ff0ecb70,2,-1.320000
S/A/B,0x9363d8829c28b135f4952bf56c945d43bfa150417a65d086089e76f6fe68c939,10,4.135940
S/A/B,0xc2ed44192bbc60fcdf0bff292577b984b52a5cfc623e11838e255f55e197a9f3,13,-6.037949
D/F,0xd82c3f09a00904b58643395262939c607e3e2a83d520522e4d1126d0b1ca5fc9,2,0.940000
no grade,0x41a72062c2008a62da644c433c5c01ed090d463eef4be17e7e7e860914566afb,3,-0.736254
D/F,0xd69eec791ee7670d2f83aac8fa50d3de901db9040eb9e2c3dbb58e418cc47a94,2,-0.110000
S/A/B,0x1678eaaeeb2bad9384bef5fdc8d1bba9cafd59409d86e48531a0593b6479964e,1,0.530000
D/F,0x55aa84891f31cedeaef953dfabbb56214ed9549f2ca3ddfe10d395bc58def557,3,0.200194
C,0xd5bfdea40162994db6189b1fcc8d9dfb383771887b8b614d1672b4c79c520c65,1,0.060000
no grade,0x073562cf9af1cb74e490353451ac983580bfd73e1beee60f8e7ba671a95bb20a,2,0.000000
no grade,0x10b86541c2718fecfb2f49d65fd9109de8d05ac3ca7177edf304e317d235e1f6,2,0.010000
D/F,0x4eb495d6def11261946066ed559a196697a0d7f83377b0ccb527c9c402a30a5e,2,-0.680000
D/F,0xa310857073c4d7d5213d310878f2aef1b4d12846e006f4f29b4cb4253f19f348,4,0.900000
D/F,0x9aff8481827a1c5dce2bc5fde068e7c0cd09b6870983a6e70386a9d71a53c889,1,-0.450000
C,0x9cf903b718826286cfa9dcfd8f49d399a629c1d908105e5964b776959866b64d,1,-0.488956
D/F,0x01a58ad734060958d349ffb103c4fb2119fe1d673848104876ca6ee29ecd8c16,1,0.320282
no grade,0x3381d22e66fc67c2fe58fbdc0d93b130232a239e1157ead7fba2c9f436a4c3f8,8,1.762730
D/F,0x59622385e39f80c95db2567273b4dbf894f335092177f3c770b0465c314ee6d1,3,-0.704746
D/F,0x076dc7f41919ffd309b7cbd0a67365b1700428bdb4022370cc66c982a98be01b,1,0.370000
S/A/B,0x6439c66cca805cdeb50925a4e67b85d0a2df66eb2f46983ff123fef019d14190,6,0.010000
D/F,0xec8526d190e001f9a7f94c310bcf56ae924c51179f2683373f5006033946e718,1,0.100000
D/F,0x5c6fade951a8a7e2b93b156ac8e42e01a2564831ef9b33dbd522aaaf989bfc7a,14,0.454026
S/A/B,0xd2ba1913365a0b4e2c5ce61b195002e1c7daa3931fc6468e3128f0ad5d34b778,1,0.110000
no grade,0xea10d8dd95b0c4ad57330dddb04d8d832d0c85a5774c75e58628622f0aac5332,4,-0.579770
no grade,0xa353bbc0497603d7ce2c73927335d7d874d466c5963c36519b288a83ec664aec,1,0.110000
no grade,0xb225e2e281cda128d68ec6382525806497c1be42ac67c6e719f94fa2e2b280f6,2,-1.189999
no grade,0xdf18717ce16cd31e03adf898de542f7c73cff556524d08d6a34698ea7d07749c,3,-0.917287
S/A/B,0x897ac2ee4d31651b4b95d0783a845caf47c0f855a854d10e2ed3bcd9eb70e717,2,0.140000
no grade,0x82bfa370f2bd5693c62b832c69a325f4e83da87051c285ca967b944f2283eb9f,1,-0.689293
no grade,0xc0915e57bfa81e7c625bbb7154b9d4f19c2b06a7713cbc96f0cb5ea38c28878e,20,-2.217485
no grade,0x5ae2d79125786c4e7957e67f58187f1d7cb9b280d163469fcb0a0ab8b634e2c3,1,-0.480000
S/A/B,0xe9f67f93ca8530e47950e56e71211b70a2d022a931bf37c6bdad8401180af83e,2,0.580120
no grade,0x0ec890dfdeb560af17190fcfec2a407519b19d1815064050e0d098b7e9dd7dc3,2,0.070999
no grade,0xf25ec894fc27b9cd839d95e37a3ae54315af74a1620f1e5cbd8596180d95a761,1,-0.417595
D/F,0x0e7c959150b4e768b1b474679509e7e5751f1cc2da09f9266b9c91a4af2911c7,2,0.883250
D/F,0x2b9754b6aadf62ca3577d6377d80a34b1cfcca68ec771c08ef8e232c0b5252ae,2,0.000000
S/A/B,0xe15e7ecc3e4a097d4a6053b6bc243e528fa2ea7ae77c992a4cc2f25d5beaf51f,2,0.030000
no grade,0xaae0a9b8943e1ae4611f57f87b5417994f7347c3ee4cb7500bae579a709e0227,1,0.360000
S/A/B,0xd40d3afb11fae1bdfd640c832790734921fe13f2d8aed864f6a3ffb545caf15e,1,0.164000
D/F,0x405ad8b0b07bc4296631721c78e94677f65e6f2b2ebd1d550b0e25894752fcff,2,-0.940000
C,0x6bbadf96002180292f4204221ce7980082e71d7c749ffead1af4af17195eeaed,1,0.576533
S/A/B,0x90dcb8e9bec827582996fbfb6d2e0f1d4c59f0a8b1f5c83c9c1e1040add5c9de,1,-0.590000
C,0x0c4cd2055d6ea89354ffddc55d6dbcef9355748112ea952fc925f3db6a5c457f,73,0.541848
no grade,0xd4732ec59f1909c1500b62a79487c415dc60467b4aa5f6924921b08b521e83e0,2,-0.010000
S/A/B,0x6c2be95fba82f136cd0edb3b0ef0674299550805e0560f595bdbc353ad096600,1,-0.650000
D/F,0x58599e6667695b6cfbd17cb7f5f7b47d56046ec347ca067a3848ceb5aafb03f9,1,-0.362950
S/A/B,0x5c94f384130a6a383377d7c705c58ce7aa13665305ba8b7b9d8827f04c672c88,1,0.070000
no grade,0x9b94d7e2e7250d156b02435f4d59634d357dc789d842eaee15c35c1158d5bca4,5,-0.600480
no grade,0x339817a52eeb97cc6cf99afee47a61dbc83244a4266a947d19f9b21aa9d7bbd3,1,0.180000
no grade,0xa4a81f1415907ec2907fa31fbd0fb286d22b91f697840e607865eebec151b4c0,1,0.506540
S/A/B,0x7492c53d3c56fec34b2c1311a9190f35378d8ab2b7eb39fde966c9a7edfb2078,3,0.410000
S/A/B,0x024894cf2eea678a8fcf231ce51d26777160230112d5fe93420573b741b2b603,2,-0.459943
no grade,0x3253198661329feeb4cfeb252d37752f4d87cb60a46a75e6a8ffcacb6e5e116c,1,0.309370
S/A/B,0xa46926b0bdef66209285cddc3a0fa99e371cccd7459a39693ae7ab76f38d80e7,1,0.180000
no grade,0xcd6c05e5ae8357b8e2649ce6c819582f1e0b2d984e93dd92de6a66507ad0dcb5,1,-0.395377
no grade,0xdf1463edbf062d8fdd82c5eb0bdb5fd69450b0c21c9dab4858dcaeaba8e2068f,1,0.059317
S/A/B,0x8ec18580b64a06864f892eb5c597f83deb05e29684c475f118e55d137fb5e000,12,-2.900000
D/F,0x5a5efa588a1cb355aa3fe82e357bc50092ff52354b636a7ff5793abc8b5241fe,1,0.368659
S/A/B,0x53c08c3119b9fe4ba6d6d19b70c5c53509fe85ae197fdf92208089c1503d84e0,1,-0.200000
no grade,0xc02789d0a235244404c1323a99c8e78385cc41f452838928007ac7c6365bddf2,1,0.228048
no grade,0x57165bc68af588cf16e499eecd6c040e458c939e0fb0dd4b193744a9d21aa5f2,1,0.070000
S/A/B,0x1a4a9feb8bc301d949b0fa9ec28c4e99f9f99252656b9b32ea81bf0dfdc8aa7f,2,0.690000
S/A/B,0x5221bdfe3db679762c38e7261a7bd75d3909ab4c88279c3fe5b69c2b61ef439b,1,-0.472104
S/A/B,0xd929f13154809179f05e5b28d131d8466c57323a45c8bfcd042383910822d485,1,0.120000
S/A/B,0x787693b777003ceeec6e72deac70a2df0a8e6b85774eda454566a378f87b89cd,1,-0.300000
S/A/B,0x09ea2e3e7e7a1bd2ea192baba2eb9efa7c5bb29cec674bbe3978c9b426ea6915,5,1.190000
no grade,0x033f055a81a5807aa12790c9fac55f94619f7768f7c4d94edb0d8343c96e37f2,3,-0.820000
D/F,0xdf037e817acee8c11c826c476a7528fe014b2de9ccc5999f50eedaf6ba90f0c8,1,0.050000
C,0x63094407f001b541f18e434892b1068714e2e98d114b19721be2a6e732676b36,1,0.440000
D/F,0x78daf138ea2324c6a8e0599d55f929be080b60557a2028c3f5083f46583f6e56,4,0.940000
C,0x2b96053d554f142e42a11ae97d2f0faae3bd1479a12d99d5ac823fa954b1e3bc,1,0.340000
C,0x3e377b33605db66c1b0778f5a79d9b065e2e1fb76bd4b62cfb5835bb14735cd8,1,0.498410
no grade,0xbcf867f768048282af4ca26dca04afb176f80f50f67018aa00474a9f2cc2eb12,1,0.380000
D/F,0x204134121a644390e552de94a8b3677fc61acf3d8992b89d836cf7a8d9e09197,3,0.450000
S/A/B,0xa078108ed27377f75e99f81eeee0d2da56d3328db78c217d27c8103c9b62eabc,1,0.170000
no grade,0x70049637a850fc6d5526146272ffa628090a97aa7d644d83fddac7204f28a653,1,0.490000
no grade,0x7c8dcf3b6902901d340bb28042f86b2a469ae56120d8c74bae74f7fc24905553,1,0.590000
C,0xb60c044bba6f7958768691345df1e102448a5b7ef16e4a08879bb10483fb4567,1,0.096949
no grade,0xab607878df67fd1905021ba376131b8907870f96f9163330bbcdf68aba8013b7,1,0.501018
S/A/B,0xd58ac06933e3a4c74c5014a99e74ad7e9b73b4a0afcd74319de8bf109343ee8a,1,0.348430
S/A/B,0xb17eedde7f6535764e16cea706a8d9005baf55a31c73cc681011b83e831a9d97,4,-2.085501
D/F,0x9c6132ecdf37f22574257b4cc2288d8c5b7a70fe8b96945f56db9f7481441c0b,1,0.240000
no grade,0x650118fe3c1b7ed200d77547421e3468e3c7f69176e04dafa9b9bf0e30a8c024,1,0.511759
C,0x6b7615af2c62b299101f5274c1425af0c6adca4dd8f4753afef485f9a2fc772d,2,0.143044
no grade,0x63aebfdc48252f554e97210d9768b04c7930a18559364f60b1d8ad41349add67,1,-0.629551
S/A/B,0x9504c931babc24d8531150ea8c175fb313ee4b5ffd03487648d8c883344b47ca,1,0.400000
no grade,0x65df7653a01459206f595743bde90151fa42cc8af9926acf9b3909d764850876,3,-1.317009
D/F,0xb67b140e1d8f5aca5f37c75733adce7a01b69b40a24c4e8409296dad07dcccc9,1,0.064533
D/F,0x1424ee43216a075ae76f3a7496360a73a91478c8b986b6e23aba03818c61cb5f,1,-0.590000
no grade,0x9023707a37d834eac5b71c585abe3ae428f1baa67eb2569b13d134d4bdeb994c,2,-1.400000
no grade,0x0e0ac29162377bcb7f47a48f88202cdcf49a4648c6a04b2f15831493e2c6f1dc,1,0.150000
S/A/B,0xb40824af79421c07bd29e07439b5d1b0d4e39d31ac145a6206e39c3f2aae387c,1,-0.210000
D/F,0x7a165a01426747174f2ab1daacdf1d2e143a82e8cbab08fc26cc9b60af19d5a2,2,-0.880000
no grade,0x92016a6659e7034d928eaa5b6ce8fd4a67cf234b7de823756f3814e9a8c2c922,2,-1.300000
no grade,0x8aa387ba6c7f6fbbfef6ac5e8645f50c66a041f8dfe3b43c89a6da43033b6d6c,1,-0.669016
S/A/B,0xb4d3d405cbcc94a5afe499c5cb80072a1a4abe6eb74247ca79760935340ba970,3,0.490000
no grade,0x4f9f35d7cab72e8db1181d1c5080d8145ddc7106394a0ab57ffffefc921b2f32,1,0.030742
no grade,0x2d450374eb7b5b2d0d54b1c200ca938fc813b42317505fc1f9618576f13d912b,2,-0.976199
S/A/B,0xdea063b6b79c85a36fc2ac6b11f45257ab2089d8a6028208714cd46bf550d1ef,2,0.964801
no grade,0xc895f38de37bd0e2e393b29ff2a2adc9a1e3c9c6e0106e3bf8beab6325a17313,2,0.901643
S/A/B,0xdc8740787b8a5df1668593b6455c6117919070c303c7ae8fc51c0a4bffed4f7c,1,-0.539554
S/A/B,0x513d437d17a52170e91c09c84b382164a2babd79db9c7e95c7dc6afb60c52ff1,10,-8.800000
D/F,0x89f9c8590912a8a1a89ee8d1077e3f4854b165508d28a190ca40e18e317c1a89,2,-0.200000
no grade,0xe737e4c55073314ed0a9eca13e88a03a8364ace186af9c408398be37e01ed284,5,-0.862172
S/A/B,0xe2e62c6b2acdaccab0b7801f1e01a2fbe4013e4a65fb58506783656f10a99544,1,0.520000
no grade,0x5770ae58d4e299df7dee90bedbce34ccce2a724f2624e408036871c9ef16ad04,1,-0.720000
no grade,0x35ae8d74ed7bf1c626d7ba3ddd2e351a0850ff1a630f8ff715ab4c01c612d5fb,1,-0.370000
D/F,0xbbb20aee74d8d120db212bc10c1fc915a412a758117a64ed6ff6f3948c2f7d66,29,-6.120656
S/A/B,0xe76d397afa47ea028b914eec69543c69f9bbec8c313bd3a1dba022bd050b4c22,8,-0.920000
S/A/B,0x5af7981cbdc206391cd2a8bde98629e4424f745c0670f3c38e3e718d39a608f2,1,0.140000
no grade,0x2fb15810a854d163b5c5321907d0621208b743ee89b02a7afafea019e66c83fd,4,1.440419
no grade,0x21a9f87df2a1cd9801e124e84f75602165655e240636d6a0c923e7125a907b80,5,0.920000
C,0x620864d2007a22d19782ae9cce0bdc59b39b9e67836c2bb87f3b5431c5fe22a5,12,1.317444
S/A/B,0xd98a7968d1039f08563abf2eba842636cf58030be550d5d3f4548fe9d97f4fbb,2,-0.060000
no grade,0x5156b9e188066028fec0156bf22b87b4646b5f5894e912a0a8c6f0d8b59d29f3,1,-0.560000
D/F,0x67364ab6a1984920bb34473616daef2efcc8c4e83d9af9551f5be42c902aa6fd,1,-0.510000
S/A/B,0x293ed83ff451fbfd454eb09985f6707c5c33a30cf79ba98bf45ccf2fa553438f,2,0.640000
no grade,0x903b2d09514a4fef48c9785799d5215835f41f266eeb901ccea2b8abff412533,1,-0.829502
S/A/B,0xa0415664157dc5476cea34084eed13420911094589f854ba48ebce18ed357b2b,6,0.522243
D/F,0xa8a548afcc9d789d0322f1f41418d2f7c497f630541737c11a889f50c3b6e5c3,1,0.100000
S/A/B,0xb5649e4f2a2147be574303d3e5859b084d4ebbae076b319c767629e7055e7972,1,0.140000
D/F,0x9d96267f5f0028505640aa54538227c6cbe8bc7a8b519ada32d3a6d5f2a33d27,10,2.434008
no grade,0xb94639b167e24b6ab0caac746d383ca4500dc656c083b249097f0fa71f6ab5c7,3,-0.837240
no grade,0xf0bf950271fa7d3ff102f76abfd873c9ad6b6ed8c1e879cbb891b1009f11ed73,3,0.565560
D/F,0xfb88b7f5bb4c1fcf766351e9818f515f774fca60843f350fe2befc67a90d5b6e,1,-0.550000
C,0x4f9abfba26f37d6174d9b3b283bc295f0d4249de0991a752763c95f1445a1eeb,2,0.480000
no grade,0x12bf28c69d7649f5941867b90862eead6d9e78f0f70c9d5cf11eecb8a83c04a6,1,0.513613
S/A/B,0xb20f96ba6ccf4555d4e3adcc97a561512ef27af67183b52d32283066d4a81853,6,-3.110000
no grade,0xfc8bd674bc8b4a350e8c6bc03bd1bbef150552e6c15fa401de21ef4a89a5bb41,2,0.511205
S/A/B,0x07c5b84a6fb2a2b0b9204411249036293e67de87138ae2c6f10b1e6f16c45351,5,-1.455961
S/A/B,0x90c608335f70f7fd6df51eb9be482fba18cce7dfba94dec5b4f543a70e3cff4d,1,0.474381
S/A/B,0x2d711b3a977e373a830d00f30f522bb893b47ae0fb6bbb35beef51ea836431ce,3,0.305635
no grade,0x062725115c6c8b95ec9276fc806084e29399b7c7fb0aaa88595f992c1a5df598,8,-4.350000
D/F,0x04068db9551ef3a2ad5212a54ba6a19bfe53c2c9c5bd15b57a751bec0ecd69ed,13,-0.620000
S/A/B,0x6c31430e461f568038994b76e35a395f6a94cbfeded9924b0170f2c0e5193c9b,1,0.040000
D/F,0x88de7450c8f8f07a0ac8a19cb6d537445f8d269f9813cf4b1ef8f1d7912ba00b,2,0.597492
S/A/B,0x1254a4f35675a4245e252eb09f79ed84acd466893b052d9b42bdfe99657aa4da,3,-1.440000
no grade,0x1d91f021022942d60be30cdd7ebf623c0e084158288f6de6a3dea815ac11c188,1,0.610000
S/A/B,0xd0204ff855ab5e5a8b85ef05e4b70355d7b3bcac80eb94ca60f30e05e04d3a53,1,0.400000
no grade,0x819a8392acd00ada07a213b558837dd03cc4b24fc360a7c6e7bdef9f838dc66c,3,0.648940
S/A/B,0xa08a161f3d520a852fa2901ceded966ef2a385446c7e407d19e4a2ad4df53e62,5,0.420000
S/A/B,0x4b40e630e84a3a74fb03ada26055bd86f429b7458edee6aaba9c4b8a1ad3ad8f,4,1.791369
S/A/B,0x74ab826996f3c909455311ee5c4fee7faa696988b2c51a4d1d09f81e367ead19,7,0.410000
S/A/B,0xd8affbdc1d655af209602535e881984511fd46850144bcea34e5baafdbe0528e,2,-1.760000
S/A/B,0x3baa050de8a5b85f14988107716b3d67d59faa46656b9bfba8546cfd55f6d85b,2,-0.871264
S/A/B,0xaf7ff334511a96c738381ec46fff088d3e02938d69c85ffcbabfcf9eac0ffe6f,31,3.920161
D/F,0xceae86f4a6ab36f269fea6ed970af39b08811995db20e5746cdcf9e35c474ff9,1,-0.603898
S/A/B,0x69fa7468c660e2bb76894b710e432dc67edf306a1782ef2ec2378c6a78f969a3,3,-0.570000
no grade,0x4bc462b12dcb0b31df828920cbfd13b543bb5d0906c04fadc91e2c1b6724363f,1,0.362132
D/F,0x6cfe2f3e1398b3f36fcfee2a39f295dcab03835fcec5d38f3f8711ad4c7ac54d,1,0.106040
D/F,0x34fbd54c2660c69679604f67cd31f652b859565d6470705521266cff8bca6971,1,-0.460000
S/A/B,0xbfcf11b6c178c5f718698b601bf5b1be604d05f94731f2b2ebf5e04bcc1a6e39,1,0.090000
C,0xd6955b92c95116e194cfb1932dbff4566da437f8501e592222948c97ef4a44eb,1,0.251012
D/F,0x24e8d428add25d6d86d5fb220979eb0ca82966dd060d42490b4ba10784f5ca46,1,0.090000
D/F,0xfaedd85ff15a32bdd9f11736678176398609888f9db599f31934194c2754fad5,1,0.530000
S/A/B,0xba2acfcbd1998eba588db39af8e7549a36835cd64e1d7e25f5748744267d04d7,8,-3.659580
S/A/B,0x2f00e48e914ba6606867a6347e90c48cc1fd4da66cc196a191786637f40848e9,25,1.950000
no grade,0x2538b6a3d4df4752b138abc648965a45b38301c3014bb7c3ff76069f4b2cd369,2,0.374324
C,0x7fd6d2e9e0df7f92d69ae5251abc91b0f1f31d7ec6b84fa1eb2f6901037ed18f,1,0.327904
no grade,0x27f0222c0aedcc92988ee73c6fed16b37801757fe43afda48558e345ff4e690f,4,-0.870000
S/A/B,0x9e9a83812c7d527869c929011657dac3c600151dac7d08c742b7f073049b3824,1,0.540000
no grade,0x20a41c392449f56b01632664969c908d9d39080ed36294a4ff0559d78dca0f34,3,-0.650920
S/A/B,0xb29cbff2300faa6cb15806a3f12a8f323e44f33ca7516075328ea945b45b5df2,1,0.680000
no grade,0x99c19b3707cb32029160b0de641e8e12ada422b18e5fe6a52971862a119acf3d,1,0.270000
S/A/B,0x4e14c4c1c66af54c9b37c941a3469efa612db9a980fd369bc1025bbb5af4df84,1,-0.530000
S/A/B,0x8c183a99be9a090203538f44f9d09076963ac0c21d611df3ebd3df2e5860ec41,3,0.611680
S/A/B,0x1874be94756099de4f58c9898296cd9c800b986322cb292244f5f78efcf82abe,1,-0.420000
S/A/B,0xa906a0b4c9c4bb0eceafb22d4bb19f2954dd0bb695514d0f364cc987f6075068,2,0.000000
D/F,0x806450ce217f75865d2d261b65fe3258f3656a86df462f1c739e6a4504b66bdc,2,-0.907929
S/A/B,0x26c84897f375ef75367a1fea2bcf3a1601950962c9424f8635b966cc5d9ff4ba,39,-21.710000
S/A/B,0x9fa56bb52a7437ae6cefd81a8515991e880f3719cee79e29bb0e7852d52c09e0,1,-0.157940
C,0xa2dbbde3c939a2b2f3511e3fcec68e4f0b7ea698272eee124e0636bf9734aea2,12,3.960000
D/F,0x79f1f5cd7986e80ccf5528f4a2cadc08d1e5ba7fb97422d13247de730751a389,3,0.150000
no grade,0x38ad1408695bd94eab17d4ba186e5812f44356876f9e02afdfc082b56a20930f,1,-0.430000
no grade,0x4b6042e5a75f29b31aea9b459c16d480f2e46552b200346f83e3063075d0a000,3,1.080000
D/F,0xa357b5bd79a762dcceb95f5df5aa10fb38e560daa186dded5cbf8ae6f2c8a66f,1,-0.610000
D/F,0xeb576146184edff91fbc1d2b9c36bd07305e64b635c8b4a02a83e9c59738c7cd,1,0.390000
S/A/B,0x648372009a7dd9f7507ebe098d8c4e940234da0db606d3a351eb9abd4fd4e386,1,-0.360000
no grade,0x6dd26ff4cf53e7799bc5474b800403fee98b1776967ec69e9dea535d3b8dec5a,1,-0.566467
D/F,0xfb08fc95b1d557ac2e15c0b8431317c9a1c81fd7bc95b8c2b7260d6200d44dae,1,-0.930000
no grade,0x46fc250b2bf421953bddf6641ecb6c829461c72fef1b2de6718c7c5ba19fd29d,16,0.958087
S/A/B,0x88de7450c8f8f07a0ac8a19cb6d537445f8d269f9813cf4b1ef8f1d7912ba00b,6,0.610000
S/A/B,0xa4721049a0f3db3a80e57aafc6ffae65470e6c63d36fac076aedc5a088878eed,4,0.012439
no grade,0x1535d38e067772f841cf56f89cf6fbc2aaff4ec08416ae59af751300fd9e3a38,1,-0.520000
no grade,0x0902abca9d48ca6f25ee193f092c4bc6e1cfcb5c5309ce4679003aade5dcbdcb,2,-0.013270
no grade,0x91744aa73185cebb0557748945eb35e57f40b5ccb943676dc4b175e66259ce9f,2,0.910000
no grade,0x14fad2a17d62f79aa7a253406860ef8b36129e195166dfe59a02529fbadc773b,3,1.512815
D/F,0xc944b0677a883c8dc0bbeb4eab57c573d19335012968bb0f38dad40bc2a058d8,4,0.551257
S/A/B,0x570bcfe3fea62410a99e4dcd9696e344eb0aefa3480ead1e9c956621562a8589,1,-0.629010
no grade,0xb0669aaca22b0a2c5a4b4ed145c606b83a8585047200fadbc61fe01cd6cbc717,1,0.350000
no grade,0xe888377cd7d6c1c295b48825b3d00ed722a9d55c6989d5c186610241eba1b9e6,2,-1.500000
no grade,0x45762148512d572160f30b5b075d8b040c4e0a4edd1362a69f5c00bf18d9768c,1,0.040000
C,0x26e5d0df8f56792b006a6c78b0668e225bb3ef3a92d1c68624a6a9549dd471ae,1,-0.511039
S/A/B,0xd2af2aefed85fd7ad039bdf26ddd35562edeec2507f09ee36b74429b3da041ae,1,-0.530587
no grade,0xba328ca838caedcc5a0a8805cd36df675dabfcb0bf4f63e2888db62b38129a74,1,0.449735
no grade,0xfbeedee62416c560b2bb1306a36bb3ba460697f2f56de3e63f1076303e349a82,1,0.160000
D/F,0xc7ea7d2323707e8aa2c96f6546bd937915fc552d8517196c6f8f5744c11d4e56,1,0.280000
D/F,0x7e9a11b6eb4cbeb32961b04853e7cfed65c05cedd38d9a04df51b46592a0a6e5,3,2.010000
D/F,0x1df8ce592aff996636b549eaf6b61e3ca045c8d19544cb6e1eed191142005551,2,0.220965
S/A/B,0x0b4e08b82623946ee64d7bd72c40e9cb43a0a79b6b73ba205ca75403df64489d,2,0.990000
no grade,0x3398a3bc2f128b8142d5d760d165e7611ce5fe1b4d8e40155533d47d0a82c379,1,-0.383660
no grade,0xc2c6815711d9c3e04754da74166a1d4869b5f78fc660f3275041bb082f3efbae,18,7.306551
no grade,0xb8212b2537d65bfd1e33a0db88d4d244b9307a951737a19171b1e5b78fc11a43,1,-0.831086
no grade,0x8f172fca6b16f787f6a859ef9bc918dcf80eee45cb55baf434e67f7588d77bdf,5,-0.221534
no grade,0x8e1c36835d6b8b4e372350ab0bf7908cb7fa0f4d9ff46c24bcd167855d06cb7f,10,-1.010000
D/F,0x50ef2c6697c73a3a24c3ceb4101b85974ca9f2997a102d970e58f1fba4b9ff19,1,-0.440000
C,0x5e2a2315d944adcdde545050b58590f84bd50d10df4ea0001635353d7d290789,2,1.280000
no grade,0x68818a54ca4c49406bb28ada26ecf9ce732dba21505454ce874e7066da6d788c,4,0.384276
