group,condition_id,n,sum_edge
mlb | Home,0x0abf84c016b57e2df790a22c564ce29dde968519cf6834eb8e97e96a260177a0,5,-2.370000
mlb | Home,0x0ac38a4f74fcc52264144fe2353baf4cf5fe40701f06e0207427347a736b0f03,9,2.703765
mlb | Home,0x0ac69ee42788534297ba1b5afcbff51ff7d90759624a662a0d1a3a5127b487a8,1,-0.520000
mlb | Home,0x0ae392f5617269e134d0053026c35003c818a5196e04c520f67e0c5f175bf713,14,-7.104509
mlb | Home,0x0af34e438cdb2b99630e6b0cd11df31ffe54abef753f785a4f946a9d030cbe27,7,3.146000
mlb | Home,0x0b2af6d9ba7ba25fd0d089aa260234f281f2a9f6c0ee86cc94c0012d4fa20919,17,-10.676502
mlb | Home,0x0b50fa3425ab8e15d1a7a2997cdd4a0a99f38f07b9385998bc0383a1a3ed69c7,8,4.144067
mlb | Home,0x0b59591ce677f0cc1b9ea4ac024f5ce4dd5186b15fc3c84a148ca8f441ab93f2,13,6.364482
mlb | Home,0x0b5ebfb0669c66c63f0723b2b04a4e1e2eb4038890fa0b93c7764726f6b0ed10,8,-4.240000
mlb | Home,0x0b770fe2a8948862e4ef484d90b01a04c325efba840e15d6f0d4a7cc1e634315,32,14.864666
mlb | Home,0x0b9bd8da0da29d43662f69888dd14f39c204f74ef35b56ecf6fb7e076f924c8c,1,-0.530000
mlb | Home,0x0ba5db7ef8a22627d6ed3048a76948234aed90741548c22ed3eb97d5887becaa,24,-14.309355
mlb | Home,0x0ba6af5681ef9354d084ba74a00d3f74ccc9aa3405101ef2f394d87e0681d5d7,1,0.090000
mlb | Home,0x0ba8ddd51735dcff009c71a803e875f204c191f9b3b53d50bad6edf01b6152b4,46,-26.485055
mlb | Home,0x0bbc63372aaf0867db23fc361b4e37f7d3125c7acef6cc8e2d5ce40f65b7e523,18,-9.819233
mlb | Home,0x0c6f1096e6b8c1358909daa93336626977c25e96e08170ba5b17e6d40d619bcc,22,8.103784
mlb | Home,0x0c7085c1fbf900203352f78131f3cd605ad54a1639f773af1b521953ed0c428f,3,-1.720000
mlb | Home,0x0ca29cfddcb089006c4f0126280825da9d63d976272c9bba37d9d100774b3a7e,13,-5.554322
mlb | Home,0x0cc2b33bce402f745a4e020611ec2046594af8dd4aff72c6b77feddc62681b3a,1,-0.461000
mlb | Home,0x0ce03975e13f66bc9f95a36f8ee40065ef5e9ecba000f1556b10fb34f036f5e3,8,3.040000
mlb | Home,0x0cf3e8bbb852c70ad0c988cfd163c70c6f6572ef1df73443e3643625da612a02,3,0.980000
mlb | Home,0x0d018eebfc1d76a41ac20233959c2319cf5b76cb5f968e7e30b94049d3131baa,7,-3.799828
mlb | Home,0x0d2044c29a5dd18f2f7d5603c208454ee9c28c75e0ebdd9cadf770a0b82e8778,26,7.824489
mlb | Home,0x0d234b4bb87f8b1e7adaddd8eaaf2a8e254551977b45484b8c043df32ae2ec12,3,0.816601
mlb | Home,0x0d73d149ca4cab91bbd6d9a6c3b3c837333209567006c787f9f2d2ff3925b655,9,-3.270996
mlb | Home,0x0d8762d1041c935a9acf165eea57897df5aeeb7a600ab4aa8ebab39a99d8679d,9,3.620000
mlb | Home,0x0da724bc3d518800946ef18c4b39fee4bc65d8e54dafd7b83fce1cbe4a4daa9c,1,-0.223829
mlb | Home,0x0dbd018277c5efdd8b5d40f3231e321843dbc63c8681179d2b64361117a4d0a0,10,-5.486118
mlb | Home,0x0dd3095c4a9828809fcbe1c2e7f964a42568ff3ea1589192d9160814c03af81a,1,0.380000
mlb | Home,0x0e4df84e0be9d2f3f3727bb7954c7e045b527b684eaf7f9bf6d3a7fcde2c4164,2,-1.079774
mlb | Home,0x0e51544b8b83da2d6501bde58fa37987edeedfa5dded611b742086177575f984,1,0.340000
mlb | Home,0x0e5ee49e19ed625f133f26853122b1c3f2667c4f634aa628b59af182c7b86428,12,3.507859
mlb | Home,0x0e81097cf93109a031a5630b7a338eb8c43656e4a8485e0ebf57d24cbe23f3b3,4,1.760000
mlb | Home,0x0e85fca3e67afc24233770757d999b3f333b26b37a5791970a61e26f2488958b,7,-3.020006
mlb | Home,0x0e9368745e95038b4c88747ea62b49f8907b0c5de044405f36cdd0cb4e8a8317,6,-3.323655
mlb | Home,0x0ec121d774f023f80b324ead4ea9e24dc52ec3e8a2134dcd0dfa48ec2d9528fa,1,-0.430000
mlb | Home,0x0ee1090e55123122eabc85e13f16941a99c99ed7db06c108b77d89ea8a1b4f5d,2,0.810000
mlb | Home,0x0ef46c62ab717c3e56528f5bd788f2f5d5225d4f3ad452ca95fa44e5a170bd1a,13,-7.482968
mlb | Home,0x0f458226149c445b93f45744aaf46372a1a16ccb2e0005f8aa07333794b33d80,8,-3.573667
mlb | Home,0x0f589076dd946f3c73af64a6ee6b8b3f776505b23fefbe220dde7f92f007aad1,4,-1.670000
mlb | Home,0x0fd2c3bdbf592dba56c6648d0b460e9f6de7adcdf013c14c9660ad9b89eadb7b,13,4.988273
mlb | Home,0x0fe307676dd1fc738cb3664ad63708bec05554bcee7c746fdccb270714a85958,11,3.743189
mlb | Home,0x10744f1d9c38dd62af8898c1ddae98b784428b825b372c8801b7aa28cce7dc60,3,-1.280000
mlb | Home,0x1076c112b1f1bf4b7740e3ac31a2e016c9b0a0bacb0f8f01d56cc635412c7eeb,25,10.347339
mlb | Home,0x10bd185c39538842e1677e1aba666115af7640a1a233477f85f0b603c46cb5b4,10,4.250000
mlb | Home,0x10be1745047799c6e1c253e658fc0b3261ba36a7b1278a51f570a2ad16f0fb3a,15,6.731639
mlb | Home,0x10d3ce265a1e1ab47359d7b27ddce67bd5ea2cd5fa35133f6a5d1a1fb3905003,6,-2.969000
mlb | Home,0x10e268eb49ba9c89268d4017df611ec036dbccd3a845991d457dd1e3206e21ef,7,2.741564
mlb | Home,0x10e693ca28ace267e80ae0ca076391a62fa857ef2ea043cb6026557e47be770b,12,3.847873
mlb | Home,0x1147da0bfe785460cd4fcb135bd3edfff40d70fdc84d18c31631e5723b32b523,6,-3.968873
mlb | Home,0x117a501c1d7c812f374fd0b6d72f68e66b399c75543a7ec6da5036f85a3a962b,1,-0.599402
mlb | Home,0x117bb7927fddce895e354fbfb3ea8db3290ea008bb9f6cf3694b4a8556d11239,7,-2.906289
mlb | Home,0x11d0c2ade173f63c6b2c71a86196bf07027cd1b76339e7e0e3f2ab302564bfec,3,0.888580
mlb | Home,0x1224d4e2385e4a120b8062745a1d4bc5f71bc881c53065b52ea498edbdeb3970,3,-0.950000
mlb | Home,0x12361ffb72e8cf1ec03ab073f6191502f6f38c33be94be29a97c01f26a48f699,8,3.760000
mlb | Home,0x1258bbd5bd3f3bbed85e57dc4c810fa3400f14b5c89cdb0048edf506578d07ad,1,-0.710000
mlb | Home,0x12658e2cc9644d77f8a621d8cc1233c698467bc62081ea12dc3423a4135fb143,23,-12.149921
mlb | Home,0x12c8e604b7dce4fd437eb9770c1ee7232e2800fe2521c4a92598cf427fa9093c,9,1.671405
mlb | Home,0x12e54660d2271cde9a2cca5173eb1971ff590c3b569fd181ae420ee9ab46e4f1,1,-0.460000
mlb | Home,0x12ef953f6f89eafbd31998a80a1906e3c67106b664117af874545a7e3ceeba2c,9,-4.953598
mlb | Home,0x12f28bf750a67a2da5bc52328e7e77f9d36a528eea6b0cfc52cd7bd697488f56,9,5.191240
mlb | Home,0x130ca3a3ae4cc872933cfd95f661afcdca17426191df4b3ad6d3ffa8e5f6ddbf,2,0.730000
mlb | Home,0x133b396987296b9710c2eebbed735eed7ef5709410fc65c20d0a64b846b99515,8,4.958890
mlb | Home,0x133d61396fa67f82185dcb89d925a2fc37075468e635966a008329d36fa0b0ed,4,-2.269748
mlb | Home,0x136ba7b79a10d0b96dcfa29d1cfdf86f1dcec4c8e8bcb213ab8c4af8f9c836d7,3,-1.060000
mlb | Home,0x138aba4ec2cb250ddf33d3db097280c762ac3bb63bc1a01b7f32b8935c841335,4,-2.000000
mlb | Home,0x139f21b6db2e5a35d524021fbc55fc258451daeee0ec98fd5248d83e140a4474,3,0.754183
mlb | Home,0x13be45229a1fd50cd1e75f1568f90df7b3f6106e2eeff8f59c1a2e2891835c2e,4,-1.360000
mlb | Home,0x13c7c15ca5351726f20a2a5db2987bdd9855ecc5a06a8a7d5eb15725b73965ab,3,0.840000
mlb | Home,0x13fffa6085853ea80d95c0e83856b7b37a91cb358a6bc9f2238c3a1a0594653d,17,-11.518114
mlb | Home,0x14039392318b0ca2c58c8a4f388f62f670d281776fd6e9ce591a8c4d0f026215,2,0.930000
mlb | Home,0x1445a844f86113b5ca1fa756e868dfa453b17309ec133b900a8afbfddcacf353,5,-2.900281
mlb | Home,0x147e390acf75566c3d5aa1d5188664bd64b609a957289cba4ab54435df586b9c,17,6.210000
mlb | Home,0x148b2287f92fb50ce1859eca6495aeaee67b407b18389a6d7f97d6bef09a66da,1,0.530484
mlb | Home,0x14a1a642aef18bda2b6b33fb656252299f1a0204f2f5661980cf6ee2a8549a61,1,0.220000
mlb | Home,0x14cedd888d3b85cc4f62b3afab51dbf1c46d166582ff633bd5d28073a38bef32,3,-1.630000
mlb | Home,0x14f6256e621646fd98bcb050dec732831eb7e86fffb136094c0b06781edeafb4,8,4.400000
mlb | Home,0x14fad2a17d62f79aa7a253406860ef8b36129e195166dfe59a02529fbadc773b,4,2.372815
mlb | Home,0x154f6c60bad7b4c1a40c9e1c39daf066810f8b04477048e89d188e736049876e,23,8.940389
mlb | Home,0x15590b1347c5bb8e0ab1c16450464425c48536b6fe158d41fc8eac1e702271bf,4,-1.686972
mlb | Home,0x15ce239be446c04d46af2d76a34330926656a09cb938a586b14f8ddf0d37b2a8,7,-2.814736
mlb | Home,0x15d23f19a29782bd79a767a3b9a84c0b42262202d66e9f92b4143924522acd1a,4,2.070000
mlb | Home,0x16387cc16267d1c7682d1be1c47c8c61078b535b5df6136ce9a5b77ff20db4d4,18,-10.680000
mlb | Home,0x16621501a2ae1e17d7819545cddc6c76a97927818ed0a6ca193d6f7d5ca33335,24,6.818796
mlb | Home,0x1693f7db49c42f2e138c4667abf62a402afaad37448445d7a43d5c1a208f1136,22,-9.790000
mlb | Home,0x16a2ceeccdb78110e45fb9f564a4c238ffa2b969c2f8971ef558598d06325acf,3,1.410000
mlb | Home,0x16b3cf520752340ae991f3aac8f04f53db4b14e9591e3e519c060c27d44a22e2,11,4.603121
mlb | Home,0x16cd0c9f87078e79e8ce47b57a600bb95bbfba0a98d2abe3275a66f7f50a04a1,9,-3.769974
mlb | Home,0x16dba23afb7f9ced92a924520f7f9af109cab6ecf455ad0121cbfc4e4820697a,1,-0.490000
mlb | Home,0x170333c98c08fb40f8e32ce93f0857d22f6cd0c6e4e1f4e90d99931fd1dae8d8,4,-2.220000
mlb | Home,0x1762375dc40cbf324cbd1c39d34537d176a525b3642ee6d0ddbca9e56b6a663d,11,2.809772
mlb | Home,0x179ba3e4fe5aa885bc11e1d59657c293d5e0269f7277fc22b3462b517d17160c,18,-8.156948
mlb | Home,0x17bc6c0a7493a0fc33fbce239f9310af60ca501f693e33e75ed0e1f9d7a96588,2,-0.990000
mlb | Home,0x17ed54316c1e222ee253518df04190dec6519eca2199a4e24e13f1966b304913,12,-6.880000
mlb | Home,0x17eecbabb6423ce1757f939e04d15356688abcc3f1705b3d2101c87216114b88,11,3.730346
mlb | Home,0x1812275913f5bef39700613529b88b4f03c64cc6ce196511d54f0a531ac3bbf9,26,8.710000
mlb | Home,0x1834230745e97fd13fd6417f8e598f6d9b0c02bab0e15ba8838c84284d25b442,1,-0.580000
mlb | Home,0x184b4df12c9c1c7017a01753cfa46772b0280fbb95f1a6256c78a876f3104151,10,2.820000
mlb | Home,0x18779e4db92c739411a456ea63f080765d63a5d774419a0f1d74b1ba7e2b0db0,10,-5.616157
mlb | Home,0x187a0ffbb33484348b27d72b9437199a215c1b30d43d96c35b4423140b7d7818,15,-6.902808
mlb | Home,0x1881a88db600659958d19f3cb2636da029e320893f764f5626bce884de543cae,21,-11.950000
mlb | Home,0x189d831cce8ef125ec02e5dd23f932567e17e474b7725a8b7ca515fa9fe29dce,5,2.280000
mlb | Home,0x189f32fc838f82489b6878d3027435478dadf892fd284ff6a446063ba28cc8f6,10,4.190000
mlb | Home,0x18a8472b4d461a423afa02313057319db029632c91b7a85a353dd0fdf358397e,10,3.139938
mlb | Home,0x1904507379fac7c051a817092cde6e3797800474016c663a7b00cb368ad6a352,13,-6.389297
mlb | Home,0x192b2f6b7f5cf246a6b7a9f00b1d8cf5e1828a39abfc5c1889555a9c00155d5e,9,2.823754
mlb | Home,0x1948968ff9311250fa1cd4299ce8895d1c7f2237115ccc1454c1226e396aba23,1,0.610000
mlb | Home,0x19bbe36782dd640c5e639e80172873ad2758ba3b7db987b8c40adf58f22ec276,20,6.204818
mlb | Home,0x19f251ab01cd67e14b0b0a0dc47c8d303f00899e0f18bfd5a8a0330f991f9324,1,0.400000
mlb | Home,0x1a0dabb8344ebd9dd9991612dcc6b92c8fe8a629d982a7113899425ff4b94596,18,5.875372
mlb | Home,0x1a1d4e26405e3cecc4e8fe557aac796b9649ba9d2a707644514a3a41561b69aa,2,0.570000
mlb | Home,0x1a2225fbc3436c863ba6766b45039a68fa0180b0248c985265b7b2160c85cd94,2,-1.120000
mlb | Home,0x1a2c7fb272ed5d001198dd17e771b73636170cd81ba54350f0834dd8ecfbc9d8,3,-1.660000
mlb | Home,0x1a37b2cff571f43662ad4b3ec4963052dcff73d7754e04c042095e1c2d573c53,21,-9.662621
mlb | Home,0x1a4ef4ed1ad048c9a953cc4739ddd807a8d379716e753f5c79260a355151dac0,4,1.990000
mlb | Home,0x1a649720ec774bb84276886b76ef8aab12a629653d15913bd1247c4befe8f531,7,-3.870000
mlb | Home,0x1aa271dc92b20721648e57a380c00c698b5b8b143f25b1c26986dcc303c78346,10,-4.675030
mlb | Home,0x1ab274b0c5b7ca046fccc5f7c36c33579d0ed038a2e8a52f5d60f742f8614aaf,12,-4.504330
mlb | Home,0x1ab289b5c612f292b69fe7f59b2fab5ae66ad62ec1590646105283dff47ef92a,15,6.686234
mlb | Home,0x1ad4002cb09c738a5a1a5d0a3875fa64d8515f38859f760f21f9fe01c7ae41d7,6,-2.660000
mlb | Home,0x1aee90e86ef2a9419ee211337377925721a4adf287eb962de52a2a9f59b870d6,2,0.630000
mlb | Home,0x1af38f6df567bdbb6e47c65da982f3d08320f38a4ea880236d432d17cb170b69,5,-2.479165
mlb | Home,0x1b08b79dcc4125fbeb12a4f061a2fd2897addba363b97c5748a66587614d7631,1,-0.530000
mlb | Home,0x1b54546f205ce9a93ccd91b2847c7fbacd871e072f915a66a6cbe91404878788,1,-0.550000
mlb | Home,0x1b55db5000375c3a77366477d5321a3b5d27f4973cec47332bcd7147829497d6,11,-5.950000
mlb | Home,0x1b796508b6a2fd9c4bc9ca165f3eb8d4056930572c183614eb021da27a074d61,4,-2.140000
mlb | Home,0x1b9cb69bc67a9929c352cd9125cdd6634ba27ed439a89909d88ed1694b48b32b,7,2.595247
mlb | Home,0x1bac254336778ff5e963772eea802abca13e37e82454e425686b56b607cb4c32,1,-0.420000
mlb | Home,0x1bd0afd3cd9c7281c5c4a2c2660ba4a098899fedf35dde14b036e4cc50442c92,26,11.094187
mlb | Home,0x1bdd952bc6d74dbcc1bd9475c111676d4fbbd935cf2122d3343a3efadfcc6bdc,8,2.410000
mlb | Home,0x1be2edcc4e51c3dd5493abe7737bef359ba598fea02275d99498b86ae4771997,4,1.803383
mlb | Home,0x1c0dfd81b9dfe61a410e934ecc35307aef19038a2f38d247e9b50ce844a64ab1,2,-1.130000
mlb | Home,0x1c2a42234825692176dfa6bcb224a500610f2f61015982680dc821b371eda96c,5,1.290000
mlb | Home,0x1c2b4052e3b31d3243b8fa60c2dd6c37c61b18ff42b24e292fe29bde59cba410,8,2.885254
mlb | Home,0x1c4c0ceef8e1fc3d5456747ffcfeeec5aa8212261cdb39167f56f99114dfc5db,23,-11.004959
mlb | Home,0x1c4cda693b69ff91ae104e49091203c4bb9da33ad76dc12c5ee8034ef1ccf813,2,0.640000
mlb | Home,0x1c62ded101438091d04df1596afa8f0e6e6cc09087b81fefbaed55c5b2d9cc8d,8,3.658231
mlb | Home,0x1c9f634ec09ffaa3d77e5edaa4e854caf807d8e27c8a6c3388e4ef774cfd6fa9,3,0.740000
mlb | Home,0x1cd9ef1839a80ef347028d0584e2fc248708c73229919bc6cca3f5a90e501738,12,5.306762
mlb | Home,0x1ce84d9d2bb671b57727adb256ff5eabd0728d88c80ca689250d3a8ca0d02bd3,2,-0.989118
mlb | Home,0x1d13bc1282bbd57b94e2012b8ce544d4c055fad806918e97b085e12e0ae7b0cf,12,-5.378778
mlb | Home,0x1d1c2b5505c929f4ee5689f33fc45e1c2c186d6c49fe42140248e6ce95219078,2,-1.080000
mlb | Home,0x1d26822ad5fca756e61c5dce8af6667df6ba521510893f792ae425ba7ccca332,16,6.250481
mlb | Home,0x1d36f6a1f03788acfc69819df64f931b96fde58c61f22282c51acfc8ffd0e79b,11,4.337278
mlb | Home,0x1db037924b1442aa6a265841933a34c9149028763628f77c5d2cda70071a1e18,4,1.560000
mlb | Home,0x1dd37515ec985eb6cbb13412c2a8309e03d1a59b91c771180c2cc7dd1674b144,18,-9.655239
mlb | Home,0x1dd891c5bde413e3100e4057039b5fb7f4c37977052c4e543b62d3dc727e50c2,2,-1.100000
mlb | Home,0x1e391dd0668ff341ec819352fb87d0d7fbc9f526849900626995123185d3e9c6,34,12.901370
mlb | Home,0x1e3a086b318fcd5c476b1eeb74662e155b827d2e3156c1405526448be50f61e0,4,-1.740000
mlb | Home,0x1e7e71ac5f72ec10df21765c9136fb46cb29d14f086baf89f953f526e19e86d5,15,4.592777
mlb | Home,0x1e876a58baa4f74f05fae2c8ec5fd388df4ae0af7d7df3c7e675e9a5cb079421,10,-5.560849
mlb | Home,0x1eb763b13898566bbfe0a1e3d22a3ed2d7e20f428f145fc450655c8ea0ba751f,4,-2.040000
mlb | Home,0x1ec3a02b62e00843f5f22e5748608578fc63a1bbff6d74ac9a653c4ce6e44f39,16,5.258443
mlb | Home,0x1ed7d60c35951e552eb11f848bd4b01efb29a68cdcc4a4f0cafa06c43f7338aa,7,2.172859
mlb | Home,0x1ef76bf63c4b9ec4b854ac39a10750f7b57af7c811fc4e569371fb89871dbe3d,15,-7.586649
mlb | Home,0x1f06835681456f38685e81c606f4bc4eba2b482f31dc7c939e4360f38d38ad33,10,-5.310000
mlb | Home,0x1f3823ef81caf2c4a5fc4494f242d1afab9eef294512ac0122420963aba97c96,3,1.150000
mlb | Home,0x1f74e7022ac75a7a578350b21418f334e8204fa690021d9f1f1a025d99c5c41d,10,-5.780000
mlb | Home,0x1f83327b96dc1eaf4649193715b3550adaaacbb7b51577f6298412ca7bf39227,2,-1.010000
mlb | Home,0x1fa52e1e91273a004191911aefaaf750064b8c28776de22d8682810be0c1551f,21,-12.965052
mlb | Home,0x1faa02cd324557fb20786b4887f2caa25def8de982e1533e8f9c69f85cc1827d,13,5.460939
mlb | Home,0x1fac9cfdb6e73583ec1db4f07850d195c9b871431b18d02762c8d73254b79440,9,-4.294154
mlb | Home,0x1fc7c76b0f48ef63013827bf7b353e4e757d1acb8f9637b06e9a7248ee08a2bd,1,-0.570000
mlb | Home,0x2022af0bd69048df509824792af58d31355daace3725c3cf0471a04430c92ca9,5,1.950042
mlb | Home,0x204134121a644390e552de94a8b3677fc61acf3d8992b89d836cf7a8d9e09197,4,1.520025
mlb | Home,0x20648354392bfbc60f7bb662d395947658d4aee1b7b920b4a7a324132f900c25,28,-17.126698
mlb | Home,0x20839024259e9919d923680ede61a9c6da1962dd930727ba49d94373a6e5ab1b,8,-3.968514
mlb | Home,0x2086cb8bcf6db13103730a6ac44328c70da85079761dc0455c84be3a3d657d5f,8,3.670010
mlb | Home,0x2088abacece3af147ca861ef92d1bdfce7fac8917e329bc5ff9a7c500f368a68,1,-0.500000
mlb | Home,0x20f99f99fb2a45c226411248ab9b9852074164676671a0892940c242b7429b41,6,-3.410277
mlb | Home,0x21065b0163b954ee560eebee94cf85e06cae2abedc9df8be36df0a029d9a89b6,6,-3.457050
mlb | Home,0x21090f290e0bda90e0a53394b51bdc47d3d5c48b5c7c577637b451e93785085f,4,1.600000
mlb | Home,0x21150b6dfc210ab49937ba0a096f1c80fd1754a0d75e77ce2c88f4d6164f8122,4,1.280000
mlb | Home,0x21327084c3f1ea177ba1352d13805cf7a612c68db81637ede4917297f1c6af25,7,3.630000
mlb | Home,0x213dcedb14691c57620baeb8dd87d2d493e7ff900f0f6ae970e2daba8396afb9,18,10.050700
mlb | Home,0x214b692e6bb49c24a6318f7b2413dee436ed6c51f0b28f07d7a099544c2da2fe,5,-2.030000
mlb | Home,0x2192c77df0bcce71b5111f2a81c2fa6a7a07939b2763d796cafb3b7900cd02cd,21,7.395822
mlb | Home,0x219921172a6b8c0d695c35ff0cbe111afb1796354f3200524d725e235decd599,34,15.716413
mlb | Home,0x219a46b65fa82394ca4eb6a4aaef12689fba9ca2ad957842ff9730c1af1916be,63,-41.030000
mlb | Home,0x21bd40027a3c6dac6c3b185217528a26a72ab7f7163639b496eb6e464b931fdc,56,-34.698939
mlb | Home,0x21e9d9dc86727d9992bb3242da3e69f11d2f80cc6a578164c1d1b5a4b640abcb,3,-1.435995
mlb | Home,0x21f4ad71aca022013ffbcc71aeb7212bda5a8e28000ea6b178e562814a3269c4,19,-10.193953
mlb | Home,0x224e8967a1a6992c0a7525e042b0c6e513157ee1e9ec4bc1111bf292f9f7e189,6,-3.280000
mlb | Home,0x226c8cf1eb8c8409cc328a18735c507c72a7626c07f93b1c70b6aaddfd9c11f2,6,2.298028
mlb | Home,0x227b33c652eb60e1b8b37b3d35ff288846388e4b59de3d8701eb910d93da5bb6,27,-16.864852
mlb | Home,0x229699dac28d2b313836e48fcaa31e232bf9e351c33481563fa89349aba676e2,16,5.278647
mlb | Home,0x22a21921a9dad2575c6e27979f44decb5acdc270027113da17f74a49d9a6c87e,25,7.234038
mlb | Home,0x22b5dbc5850e8967d22b1278f88e7039dc2bfe4a71bcd15f4c199d778f60c003,4,1.847987
mlb | Home,0x22d2e9466ed3cb61250fc7c03dd10172653a0bcde857085a7910318336a7b475,6,2.101025
mlb | Home,0x22d789d9dc8e63fdbe87b3558882a7ab548ca741b4e7578b2cfe6715b7ac889a,6,2.730000
mlb | Home,0x2308d78dccdf19bf2a66acc8af60dfc3a435e7f55482a651e602658e354aac6f,8,-4.537020
mlb | Home,0x231230299aed967bb1d402e322aad1b402a4613a010d4603523032a48323b957,4,-1.980000
mlb | Home,0x235fd15196fb5fa1189dad3f3b4c0296217949b7a4f95dcb9d5e8521eb5f5e28,13,5.020000
mlb | Home,0x2364b309827fcda2921f7e65ff957c0cdce217fa9d44d4eee0f025c53ecc8fde,11,-5.970000
mlb | Home,0x239856e862c6c78d636e3f1b37362662580365901a6efd4742589bc1940c90d6,5,1.752995
mlb | Home,0x2407d896eb3c54efa8cf77183654599ecbc7d01c7f0fcf997606a1d920b2fb10,3,0.770000
mlb | Home,0x240a9f5d5aa61c740e55c703983d172abc9209ec2f21bbd5096adc603fc9fd23,3,1.410000
mlb | Home,0x244cc527aab1ba0627dd249db08b532a28cb7c11ca537a91b95584afdeb6b7cc,10,-5.404623
mlb | Home,0x245f6821181eacc48ce9732c2c4bda63295ad28d4ef78acbef987764bfd6d143,1,0.420000
mlb | Home,0x2464bc38d9c12f850404f7f7bf56dc303f6e9b21e6a08899a4f960feefa45b88,8,-4.490000
mlb | Home,0x247af1808f15f2e8108df005e2c4be492a1259463d91127fe24448c851783682,11,3.635740
mlb | Home,0x2489f6ab7d08ee24a1422d65523a6202c08356fd32a10478b07dad468d2de84e,5,2.040000
mlb | Home,0x24afbaf5bbbcbece7e5125f0da84b36d945147e5042fcedce7689c1d7d8e8e45,5,1.820000
mlb | Home,0x24b18dae6fb24db47221ebca0cab4662add74b310c126da3d7a0ef1a5f39bb13,22,7.171069
mlb | Home,0x24bd47775326bbf1ebaaef68188569e86f0db836d7949b49450dea1ccc9db35a,3,1.110293
mlb | Home,0x24c733027414e117053416a65b3e91535b212334d103d1cc689bf0b1f8b05c06,12,-6.289505
mlb | Home,0x24e14f76cfd2c3cbb06898a53933d966dc443b25aa7396f36b2183e16d26d965,5,-3.090000
mlb | Home,0x24f6c018549b00d279a3516c6e530cb4542681d82d7c4be085ae7190552e20a0,9,4.146842
mlb | Home,0x250cb2bde16107f68481182015c9ca29bb221c0faebfdd2b27423498220e1188,16,8.305735
mlb | Home,0x25d4bf969682f9d8a583a83b365ce5bcc16c9ebb16026a481dd06fb8b8df934b,1,-0.580000
mlb | Home,0x26039b14d07c9770f7b6395b1f3ac3111763e279589c894445f5471f7b6effc1,9,-4.740000
mlb | Home,0x262d9c799b2bfe7565d387e521b407062c14f646a00f6dadbf00199b6de2bc58,12,5.571258
mlb | Home,0x263070293bf378204b2a6df5145a176f42f3656c97e42203bd35e2d09db7c5fa,10,4.951578
mlb | Home,0x265018ebf5a0320a5cf0f177fd8c913b7e3294a0088ebb04a1c6c4a25f1e10e8,5,-2.910000
mlb | Home,0x268304ca95c0b7dc6c53ee64c7100b2a9b5b4d90730482ff3968dd8e67fdaf85,11,4.740000
mlb | Home,0x268c6b546ca3a86c5603d85cd09c833102c782660891197f8e96e6f8bc83b292,1,0.440000
mlb | Home,0x26a8f80736e829ba69972a64df7055c05387351e574915018006749f362a6f94,3,1.970000
mlb | Home,0x26c24c7039d2e17b8c707bf3c29dc2262da28a2cca98ae4adff5347c8bccd4d8,20,6.815353
mlb | Home,0x26d93691c6476fd1a61770c7ba3115388a3528522ceb0f9e55051b38b18d4913,14,-8.136552
mlb | Home,0x27234299b826106199610029a7e70628e84abbf25a53869f8d76acec3f7b9c72,9,-6.105628
mlb | Home,0x275d26b8cb575a98fc360c94058bb0486949cbb358d45ad1e170ede75164feda,7,-3.990567
mlb | Home,0x2769b6aa8e5396f62dccba7ba45014a875abc5b111b4b91c87d21a3e9742f359,4,-2.261254
mlb | Home,0x276bc80f1f6576865e8db86bf02187daf862303bd6bc6c7b53ebcf62b1585425,6,-2.885708
mlb | Home,0x279cde2be3fc38cbbf7dc55c879ea340514ec3495f809e1d75296a1aaa926bea,7,3.488062
mlb | Home,0x27a145e33f54f0b8f6ce3c1815c2c5fa72e8d03d3046119f0fa0d93bd943cdb8,32,11.435270
mlb | Home,0x27daff9f49197652970b1792c10b92735be949ebdfcbad00743d4e4b832176d5,2,0.770000
mlb | Home,0x27f0222c0aedcc92988ee73c6fed16b37801757fe43afda48558e345ff4e690f,5,-3.178100
mlb | Home,0x280093bfc0537118b85c5ed9e63e022dc904e4b3e32c0e3b4aaca5c62e8059bd,8,3.684018
mlb | Home,0x282e701965ef88eef5e9b68ea319a149be244ec605ae4f1968c7994476d54f31,2,1.100000
mlb | Home,0x28590a136885cb7031f236ddd16bfc84f5998d06220cc9e2890a571ec3618652,6,2.830000
mlb | Home,0x2859add9ceb006b9829cc2427a0c79a4ec8f59658cf37ef1e2120adf3584eb9e,26,11.991518
mlb | Home,0x28705227f3f9bc943d2aa5322d5f87f36c40490255aa406d678614aeaf2c6f8f,17,-9.749886
mlb | Home,0x28cd3f4d70d24251a9c3798b9fa611c747f392adb7779dd14c33e66624ecf07a,2,0.910000
mlb | Home,0x290788b96d86108140f3c65c49cd16e37f2acc52c123d84f232b5fe35c016cfb,10,-4.150621
mlb | Home,0x29143fb20ea35241cabf1d6646019352c23aa9f8b2155ba1c2ad2afea6aba593,1,0.320355
mlb | Home,0x2939bac2ce9b2154621a8309f1671793d7151c44de308dfab4a3071fad918e39,2,-0.900000
